OriginalWord,PerturbWord,OriginalLabel,Misclassify,LengthOrig,LengthPert,SentimentOrig,SentimentPert,SyllableOrig,SyllablePert,SubjectivityOrig,SubjectivityPert
detention,incarceration,Ham,Yes,9,13,0.0,0.0,3,5,0.0,0.0
condemned,deplored,Ham,Yes,9,8,0.0,0.0,2,2,0.0,0.0
detention,incarceration,Ham,Yes,9,13,0.0,0.0,3,5,0.0,0.0
--,;,Ham,Yes,2,1,0.0,0.0,0,0,0.0,0.0
What,whatever,Ham,Yes,4,8,0.0,0.0,1,3,0.0,0.0
and,nor,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
dedication,consecration,Ham,Yes,10,12,0.0,0.0,4,4,0.0,0.0
1500,1.500,Ham,Yes,4,5,0.0,0.0,1,1,0.0,0.0
climate,climatology,Ham,Yes,7,11,0.0,0.0,2,5,0.0,0.0
...,.....,Ham,Yes,3,5,0.0,0.0,0,0,0.0,0.0
climate,weather,Ham,Yes,7,7,0.0,0.0,2,2,0.0,0.0
popular,fashionable,Ham,Yes,7,11,0.6,0.0,3,3,0.9,0.0
is,becomes,Ham,Yes,2,7,0.0,0.0,1,2,0.0,0.0
for,per,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
personal,interpersonal,Ham,Yes,8,13,0.0,0.0,3,5,0.3,0.0
ties,relationships,Ham,Yes,4,13,0.0,0.0,1,4,0.0,0.0
to,from,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
famously,notoriously,Ham,Yes,8,11,0.5,0.0,3,5,1.0,0.0
media,journalists,Ham,Yes,5,11,0.0,0.0,2,3,0.0,0.0
coverage,insurance,Ham,Yes,8,9,0.0,0.0,3,3,0.0,0.0
recognizes,admits,Ham,Yes,10,6,0.0,0.0,3,2,0.0,0.0
and,nor,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
soldiers,servicemen,Ham,Yes,8,10,0.0,0.0,2,3,0.0,0.0
unit,unity,Spam,No,4,5,0.0,0.0,1,2,0.0,0.0
huge,massive,Spam,No,4,7,0.4000000000000001,0.0,1,2,0.9,1.0
advancement,upliftment,Spam,No,11,10,0.0,0.0,3,3,0.0,0.0
in,at,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
mens,womens,Spam,No,4,6,0.0,0.0,1,2,0.0,0.0
benefits,perks,Spam,No,8,5,0.0,0.0,3,1,0.0,0.0
inches,centimeters,Spam,No,6,11,0.0,0.0,2,3,0.0,0.0
thick,dense,Spam,No,5,5,-0.30000000000000004,0.0,1,1,0.475,0.0
i,i-i,Spam,No,1,3,0.0,0.0,1,1,0.0,0.0
dont,didnt,Spam,No,4,5,0.0,0.0,1,2,0.0,0.0
asset,property,Spam,Yes,5,8,0.0,0.0,2,3,0.0,0.0
long.,longer.,Spam,Yes,5,7,-0.05,0.0,1,1,0.4,0.0
in,throughout,Spam,Yes,2,10,0.0,0.0,1,2,0.0,0.0
secret,covert,Spam,Yes,6,6,-0.4,0.0,2,1,0.7,0.0
get,learn,Spam,Yes,3,5,0.0,0.0,1,1,0.0,0.0
plugged,connected,Spam,Yes,7,9,0.0,0.0,1,3,0.0,0.0
trying,attempting,Spam,Yes,6,10,0.0,0.0,2,3,0.0,0.0
her,him,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
goes,extends,Spam,Yes,4,7,0.0,0.0,1,2,0.0,0.0
all,every,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
friends,pals,Spam,No,7,4,0.0,0.0,1,1,0.0,0.0
thing,something,Spam,No,5,9,0.0,0.0,1,2,0.0,0.0
piping,channeling,Spam,No,6,10,0.0,0.0,2,3,0.0,0.0
right,alright,Spam,No,5,7,0.2857142857142857,0.0,1,2,0.5357142857142857,0.0
totally,completely,Spam,No,7,10,0.0,0.1,3,3,0.75,0.4
unrivalled,unequaled,Spam,No,10,9,0.0,0.0,3,2,0.0,0.0
produce,yield,Spam,No,7,5,0.0,0.0,2,1,0.0,0.0
is,becomes,Spam,No,2,7,0.0,0.0,1,2,0.0,0.0
just,merely,Spam,No,4,6,0.0,-0.5,1,2,0.0,0.5
swiftly,speedily,Spam,No,7,8,0.0,0.0,2,3,0.0,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
worked,functioned,Spam,No,6,10,0.0,0.0,1,2,0.0,0.0
on,onto,Spam,No,2,4,0.0,0.0,1,2,0.0,0.0
he,himself,Spam,No,2,7,0.0,0.0,1,2,0.0,0.0
and,nor,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
decided,opted,Spam,No,7,5,0.0,0.0,3,2,0.0,0.0
gratuitous,unwarranted,Spam,No,10,11,-0.5,0.0,3,4,0.8333333333333334,0.0
package,packet,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
got,had,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
bad,defective,Spam,No,3,9,-0.6999999999999998,0.0,1,3,0.6666666666666666,0.0
tried,attempted,Spam,No,5,9,0.0,0.0,1,3,0.0,0.0
using,utilizing,Spam,No,5,9,0.0,0.0,2,3,0.0,0.0
I,me,Spam,No,1,2,0.0,0.0,1,1,0.0,0.0
3,3.0,Spam,No,1,3,0.0,0.0,1,1,0.0,0.0
on,in,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
regular,usual,Spam,No,7,5,0.0,-0.25,3,2,0.07692307692307693,0.25
recommendations,recommandations,Spam,No,15,15,0.0,0.0,5,4,0.0,0.0
product,produto,Spam,No,7,7,0.0,0.0,2,3,0.0,0.0
just,merely,Spam,No,4,6,0.0,-0.5,1,2,0.0,0.5
mailing,shipping,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
are,'re,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
totally,completely,Spam,Yes,7,10,0.0,0.1,3,3,0.75,0.4
affordable,approachable,Spam,Yes,10,12,0.0,0.0,3,3,0.0,0.0
on,for,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
an,another,Spam,Yes,2,7,0.0,0.0,1,3,0.0,0.0
how,why,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
gratuitous,unwarranted,Spam,Yes,10,11,-0.5,0.0,3,4,0.8333333333333334,0.0
package,packet,Spam,Yes,7,6,0.0,0.0,2,2,0.0,0.0
an,a,Spam,Yes,2,1,0.0,0.0,1,1,0.0,0.0
No,no.,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
words,expressions,Spam,Yes,5,11,0.0,0.0,1,3,0.0,0.0
can,might,Spam,Yes,3,5,0.0,0.0,1,1,0.0,0.0
report,rapport,Spam,Yes,6,7,0.0,0.0,2,2,0.0,0.0
with,into,Spam,Yes,4,4,0.0,0.0,1,2,0.0,0.0
effects,implications,Spam,Yes,7,12,0.0,0.0,2,4,0.0,0.0
be,happen,Spam,Yes,2,6,0.0,0.0,1,2,0.0,0.0
ordering,directing,Spam,Yes,8,9,0.0,0.0,3,3,0.0,0.0
astonishing,startling,Spam,Yes,11,9,0.5,-0.5,4,2,1.0,0.5
product,produto,Spam,Yes,7,7,0.0,0.0,2,3,0.0,0.0
here,there,Spam,Yes,4,5,0.0,0.0,1,1,0.0,0.0
From,among,Ham,Yes,4,5,0.0,0.0,1,1,0.0,0.0
3,2,Ham,Yes,1,1,0.0,0.0,1,1,0.0,0.0
2007,2007.,Ham,Yes,4,5,0.0,0.0,1,1,0.0,0.0
from,among,Ham,Yes,4,5,0.0,0.0,1,1,0.0,0.0
not,n't,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
subversion,destabilization,Ham,Yes,10,15,0.0,0.0,3,4,0.0,0.0
commit,dedicate,Ham,Yes,6,8,0.0,0.0,2,3,0.0,0.0
messages,ads,Ham,Yes,8,3,0.0,0.0,2,1,0.0,0.0
450,"4,500",Ham,Yes,3,5,0.0,0.0,1,1,0.0,0.0
not,n't,Ham,Yes,3,3,0.0,0.0,1,1,0.0,0.0
modified,changed,Ham,Yes,8,7,0.0,0.0,3,1,0.0,0.0
---,--------,Ham,Yes,3,8,0.0,0.0,0,0,0.0,0.0
is,becomes,Ham,Yes,2,7,0.0,0.0,1,2,0.0,0.0
1st,1er,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
We,them,Spam,No,2,4,0.0,0.0,1,1,0.0,0.0
offering,providing,Spam,No,8,9,0.0,0.0,3,3,0.0,0.0
award,prix,Spam,No,5,4,0.0,0.0,1,1,0.0,0.0
from,among,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
1st,1er,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
created,produced,Spam,No,7,8,0.0,0.0,3,2,0.0,0.0
with,into,Spam,No,4,4,0.0,0.0,1,2,0.0,0.0
2,2.,Spam,No,1,2,0.0,0.0,1,1,0.0,0.0
months,mths,Spam,No,6,4,0.0,0.0,1,1,0.0,0.0
used,utilized,Spam,No,4,8,0.0,0.0,1,2,0.0,0.0
have,do,Spam,No,4,2,0.0,0.0,1,1,0.0,0.0
active,dynamic,Spam,No,6,7,-0.13333333333333333,0.0,2,3,0.6,0.16666666666666666
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
If,whether,Spam,No,2,7,0.0,0.0,1,1,0.0,0.0
Updated,upgraded,Spam,No,7,8,0.0,0.0,3,3,0.0,0.0
here,presently,Spam,No,4,9,0.0,0.0,1,2,0.0,0.0
2007,2007.,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
since,because,Spam,No,5,7,0.0,0.0,1,2,0.0,0.0
2001.,2001,Spam,No,5,4,0.0,0.0,1,1,0.0,0.0
to,into,Ham,No,2,4,0.0,0.0,1,2,0.0,0.0
happen,be,Ham,No,6,2,0.0,0.0,2,1,0.0,0.0
often,routinely,Ham,No,5,9,0.0,0.0,2,3,0.0,0.0
2,2.00,Ham,No,1,4,0.0,0.0,1,1,0.0,0.0
or,nor,Ham,No,2,3,0.0,0.0,1,1,0.0,0.0
3,3.00,Ham,No,1,4,0.0,0.0,1,1,0.0,0.0
still,also,Ham,No,5,4,0.0,0.0,1,2,0.0,0.0
>,>>,Ham,No,1,2,0.0,0.0,0,0,0.0,0.0
>,>>,Ham,No,1,2,0.0,0.0,0,0,0.0,0.0
only,alone,Ham,No,4,5,0.0,0.0,2,1,1.0,0.0
connection,connexion,Ham,No,10,9,0.0,0.0,3,3,0.0,0.0
Hello,hi,Ham,No,5,2,0.0,0.0,2,1,0.0,0.0
You,ya,Ham,No,3,2,0.0,0.0,1,1,0.0,0.0
to,into,Ham,No,2,4,0.0,0.0,1,2,0.0,0.0
5,5.,Ham,No,1,2,0.0,0.0,1,1,0.0,0.0
in,throughout,Ham,No,2,10,0.0,0.0,1,2,0.0,0.0
.,!,Ham,No,1,1,0.0,0.0,0,0,0.0,0.0
you,doyou,Ham,No,3,5,0.0,0.0,1,2,0.0,0.0
after,upon,Ham,No,5,4,0.0,0.0,2,2,0.0,0.0
nice,handsome,Ham,No,4,8,0.6,0.5,1,2,1.0,1.0
drugs,drogues,Spam,No,5,7,0.0,0.0,1,1,0.0,0.0
comfort,solace,Spam,No,7,6,0.0,0.0,2,2,0.0,0.0
pharmaceutical,pharmacist,Spam,No,14,10,0.0,0.0,5,3,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
are,remain,Spam,No,3,6,0.0,0.0,1,2,0.0,0.0
lower,slower,Spam,No,5,6,0.0,0.0,2,2,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
prices,tariffs,Spam,No,6,7,0.0,0.0,1,2,0.0,0.0
k,f,Spam,No,1,1,0.0,0.0,1,1,0.0,0.0
here,there,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
and,nor,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
be,happen,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
drugs,medicaments,Spam,No,5,11,0.0,0.0,1,2,0.0,0.0
valued,prized,Spam,No,6,6,0.0,0.0,2,1,0.0,0.0
dont,doesnt,Spam,No,4,6,0.0,0.0,1,2,0.0,0.0
paying,giving,Spam,No,6,6,0.0,0.0,2,2,0.0,0.0
exorbitant,extravagant,Spam,No,10,11,0.0,0.0,4,4,0.0,0.0
prices,costs,Spam,No,6,5,0.0,0.0,1,1,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
delivered,rendered,Spam,No,9,8,0.0,0.0,3,2,0.0,0.0
safe,saugus,Spam,No,4,6,0.5,0.0,1,1,0.5,0.0
and,or,Spam,No,3,2,0.0,0.0,1,1,0.0,0.0
timely,expeditious,Spam,No,6,11,0.0,0.0,2,4,0.0,0.0
ordering,directing,Spam,No,8,9,0.0,0.0,3,3,0.0,0.0
process,procedure,Spam,No,7,9,0.0,0.0,1,3,0.0,0.0
serves,conducts,Spam,No,6,8,0.0,0.0,1,2,0.0,0.0
guarantee,garantie,Spam,No,9,8,0.0,0.0,3,1,0.0,0.0
huge,massive,Spam,No,4,7,0.4000000000000001,0.0,1,2,0.9,1.0
advancement,upliftment,Spam,No,11,10,0.0,0.0,3,3,0.0,0.0
in,throughout,Spam,No,2,10,0.0,0.0,1,2,0.0,0.0
mens,womens,Spam,No,4,6,0.0,0.0,1,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
benefits,perks,Spam,No,8,5,0.0,0.0,3,1,0.0,0.0
thick,dense,Spam,No,5,5,-0.30000000000000004,0.0,1,1,0.475,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
With,among,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
private,nonpublic,Spam,No,7,9,0.0,0.0,2,3,0.375,0.0
her,his,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
feel,consider,Spam,No,4,8,0.0,0.0,1,3,0.0,0.0
report,rapport,Spam,No,6,7,0.0,0.0,2,2,0.0,0.0
much,far,Spam,No,4,3,0.2,0.1,1,1,0.2,1.0
not,n't,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
pleased,delighted,Spam,No,7,9,0.5,0.7,1,3,1.0,0.7
Today,tonight,Spam,No,5,7,0.0,0.0,2,1,0.0,0.0
hormone,testosterone,Spam,No,7,12,0.0,0.0,2,2,0.0,0.0
methods,methodologies,Spam,No,7,13,0.0,0.0,2,3,0.0,0.0
We,myself,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
absolutely,altogether,Spam,No,10,10,0.2,0.0,4,4,0.9,0.0
on,during,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
stretching,broadening,Spam,No,10,10,0.0,0.0,2,3,0.0,0.0
growth,progression,Spam,No,6,11,0.0,0.0,1,3,0.0,0.0
and,or,Spam,No,3,2,0.0,0.0,1,1,0.0,0.0
experts,panelists,Spam,No,7,9,0.0,0.0,2,2,0.0,0.0
approved,ratified,Spam,No,8,8,0.0,0.0,2,3,0.0,0.0
every,each,Spam,No,5,4,0.0,0.0,2,1,0.0,0.0
age,seniority,Spam,No,3,9,0.0,0.0,1,4,0.0,0.0
website,site,Spam,No,7,4,0.0,0.0,2,1,0.0,0.0
safe,sure,Spam,No,4,4,0.5,0.5,1,1,0.5,0.8888888888888888
be,happen,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
only,merely,Spam,No,4,6,0.0,-0.5,2,2,1.0,0.5
of,in,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
people,personnes,Spam,No,6,9,0.0,0.0,2,3,0.0,0.0
can,might,Spam,No,3,5,0.0,0.0,1,1,0.0,0.0
afford,confer,Spam,No,6,6,0.0,0.0,2,2,0.0,0.0
finest,strongest,Spam,No,6,9,0.0,0.0,1,2,0.0,0.0
luxuries,necessaries,Spam,No,8,11,0.0,0.0,3,3,0.0,0.0
committed,initiated,Spam,No,9,9,0.0,0.0,3,4,0.0,0.0
finest,nicest,Spam,No,6,6,0.0,0.0,1,1,0.0,0.0
incomparably,infinitely,Spam,No,12,10,0.4,0.0,5,4,0.6,0.0
crafted,drafted,Spam,No,7,7,0.0,0.0,2,2,0.0,0.0
luxury,glamour,Spam,No,6,7,0.0,0.0,3,2,0.0,0.0
all,each,Spam,No,3,4,0.0,0.0,1,1,0.0,0.0
affordable,approachable,Spam,No,10,12,0.0,0.0,3,3,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
different,divergent,Spam,No,9,9,0.0,0.0,3,3,0.6,0.0
models,templates,Spam,No,6,9,0.0,0.0,2,2,0.0,0.0
of,in,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
saved,stored,Spam,No,5,6,0.0,0.0,1,1,0.0,0.0
lives,inhabits,Spam,No,5,8,0.0,0.0,1,3,0.0,0.0
be,happen,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
lying,lieing,Spam,No,5,6,0.0,0.0,2,1,0.0,0.0
in,throughout,Spam,No,2,10,0.0,0.0,1,2,0.0,0.0
3,3.,Spam,Yes,1,2,0.0,0.0,1,1,0.0,0.0
04,01,Spam,Yes,2,2,0.0,0.0,1,1,0.0,0.0
women,femmes,Spam,Yes,5,6,0.0,0.0,2,1,0.0,0.0
worship,cult,Spam,Yes,7,4,0.0,0.0,2,1,0.0,0.0
you,y,Spam,Yes,3,1,0.0,0.0,1,1,0.0,0.0
can,may,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
beautiful,gorgeous,Spam,Yes,9,8,0.85,0.7,3,2,1.0,0.9
inside,within,Spam,Yes,6,6,0.0,0.0,2,2,0.0,0.0
------------------------,-----------------------------,Spam,Yes,24,29,0.0,0.0,0,0,0.0,0.0
suddenly,unexpectedly,Spam,Yes,8,12,0.0,0.1,3,5,0.5,1.0
lifted,revoked,Spam,Yes,6,7,0.0,0.0,2,2,0.0,0.0
his,his/her,Spam,Yes,3,7,0.0,0.0,1,2,0.0,0.0
head,headboard,Spam,Yes,4,9,0.0,0.0,1,2,0.0,0.0
and,nor,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
looked,seemed,Spam,Yes,6,6,0.0,0.0,1,1,0.0,0.0
great,large,Spam,Yes,5,5,0.8,0.21428571428571427,1,1,0.75,0.42857142857142855
in,onto,Spam,Yes,2,4,0.0,0.0,1,2,0.0,0.0
had,were,Spam,Yes,3,4,0.0,0.0,1,1,0.0,0.0
been,done,Spam,Yes,4,4,0.0,0.0,1,1,0.0,0.0
of,in,Spam,Yes,2,2,0.0,0.0,1,1,0.0,0.0
by,through,Spam,Yes,2,7,0.0,0.0,1,1,0.0,0.0
pain,penalty,Spam,Yes,4,7,0.0,0.0,1,2,0.0,0.0
was,stood,Spam,Yes,3,5,0.0,0.0,1,1,0.0,0.0
felt,deemed,Spam,Yes,4,6,0.0,0.0,1,1,0.0,0.0
after,since,Spam,Yes,5,5,0.0,0.0,2,1,0.0,0.0
his,his/her,Spam,Yes,3,7,0.0,0.0,1,2,0.0,0.0
an,another,Spam,Yes,2,7,0.0,0.0,1,3,0.0,0.0
unrecognized,unrecognised,Spam,Yes,12,12,0.0,0.0,4,3,0.0,0.0
respite,recess,Spam,Yes,7,6,0.0,0.0,1,2,0.0,0.0
from,among,Spam,Yes,4,5,0.0,0.0,1,1,0.0,0.0
until,if,Spam,Yes,5,2,0.0,0.0,2,1,0.0,0.0
he,himself,Spam,Yes,2,7,0.0,0.0,1,2,0.0,0.0
an,another,Spam,Yes,2,7,0.0,0.0,1,3,0.0,0.0
inventory,directory,Spam,Yes,9,9,0.0,0.0,4,4,0.0,0.0
It,him,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
and,nor,Spam,Yes,3,3,0.0,0.0,1,1,0.0,0.0
guys,fellas,Spam,Yes,4,6,0.0,0.0,1,2,0.0,0.0
for,at,Spam,Yes,3,2,0.0,0.0,1,1,0.0,0.0
relationship,relation,Spam,Yes,12,8,0.0,0.0,4,3,0.0,0.0
of,among,Spam,Yes,2,5,0.0,0.0,1,1,0.0,0.0
real,true,Spam,Yes,4,4,0.2,0.35,2,1,0.30000000000000004,0.65
principles,tenets,Spam,Yes,10,6,0.0,0.0,3,1,0.0,0.0
with,under,Spam,Yes,4,5,0.0,0.0,1,2,0.0,0.0
casually,arbitrarily,Spam,Yes,8,11,-0.5000000000000001,-0.1,4,5,0.8666666666666667,0.6
mentions,endorsements,Spam,Yes,8,12,0.0,0.0,2,3,0.0,0.0
he,himself,Spam,Yes,2,7,0.0,0.0,1,2,0.0,0.0
mentions,endorsements,Spam,Yes,8,12,0.0,0.0,2,3,0.0,0.0
huge,massive,Spam,No,4,7,0.4000000000000001,0.0,1,2,0.9,1.0
advancement,upliftment,Spam,No,11,10,0.0,0.0,3,3,0.0,0.0
in,throughout,Spam,No,2,10,0.0,0.0,1,2,0.0,0.0
mens,womens,Spam,No,4,6,0.0,0.0,1,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
benefits,perks,Spam,No,8,5,0.0,0.0,3,1,0.0,0.0
thick,dense,Spam,No,5,5,-0.30000000000000004,0.0,1,1,0.475,0.0
feeling,printing,Spam,No,7,8,0.0,0.0,2,2,0.0,0.0
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
keeping,retaining,Spam,No,7,9,0.0,0.0,2,3,0.0,0.0
an,another,Spam,No,2,7,0.0,0.0,1,3,0.0,0.0
you,doyou,Spam,No,3,5,0.0,0.0,1,2,0.0,0.0
not,n't,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
have,'re,Spam,No,4,3,0.0,0.0,1,1,0.0,0.0
called,asked,Spam,No,6,5,0.0,0.0,1,1,0.0,0.0
erectile,fify,Spam,No,8,4,0.0,0.0,2,2,0.0,0.0
with,among,Spam,No,4,5,0.0,0.0,1,1,0.0,0.0
younger,smaller,Spam,No,7,7,0.0,0.0,1,2,0.0,0.5
as,because,Spam,No,2,7,0.0,0.0,1,2,0.0,0.0
and,nor,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
easy,straightforward,Spam,No,4,15,0.43333333333333335,0.375,1,3,0.8333333333333334,0.375
of,among,Spam,No,2,5,0.0,0.0,1,1,0.0,0.0
is,becomes,Spam,No,2,7,0.0,0.0,1,2,0.0,0.0
always,constantly,Spam,No,6,10,0.0,0.0,2,3,0.0,0.3333333333333333
be,happen,Spam,No,2,6,0.0,0.0,1,2,0.0,0.0
6,6:00,Spam,Yes,1,4,0.0,0.0,1,1,0.0,0.0
claims,alleges,Spam,Yes,6,7,0.0,0.0,1,2,0.0,0.0
We,us,Spam,Yes,2,2,0.0,0.0,1,1,0.0,0.0
opt-in,opting-in,Spam,Yes,6,9,0.0,0.0,1,2,0.0,0.0
recipient,consignee,Spam,Yes,9,9,0.0,0.0,4,2,0.0,0.0
on,for,Spam,Yes,2,3,0.0,0.0,1,1,0.0,0.0
cancel,rescind,Spam,Yes,6,7,0.0,0.0,2,2,0.0,0.0
valued,valorised,Spam,No,6,9,0.0,0.0,2,2,0.0,0.0
are,'re,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
providing,delivering,Spam,No,9,10,0.0,0.0,3,4,0.0,0.0
quality,highquality,Spam,No,7,11,0.0,0.0,3,4,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
low,scant,Spam,No,3,5,0.0,0.0,1,1,0.3,0.0
Still,yet,Spam,No,5,3,0.0,0.0,1,1,0.0,0.0
cheaper,fewer,Spam,No,7,5,0.0,0.0,2,2,0.0,0.0
products,produits,Spam,No,8,8,0.0,0.0,2,2,0.0,0.0
pharmaceutical,pharmacist,Spam,No,14,10,0.0,0.0,5,3,0.0,0.0
products,outputs,Spam,No,8,7,0.0,0.0,2,2,0.0,0.0
at,in,Spam,No,2,2,0.0,0.0,1,1,0.0,0.0
st,st.,Spam,No,2,3,0.0,0.0,1,1,0.0,0.0
possible,conceivable,Spam,No,8,11,0.0,0.1,3,3,1.0,0.3
high,big,Spam,No,4,3,0.16,0.0,1,1,0.5399999999999999,0.1
discounts,reductions,Spam,No,9,10,0.0,0.0,2,3,0.0,0.0
are,'re,Spam,No,3,3,0.0,0.0,1,1,0.0,0.0
from,of,Ham,Yes,4,2,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
by,at,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
>,>>,Ham,Yes,1,2,0.0,0.0,0,0,0.0,0.0
>,>>,Ham,Yes,1,2,0.0,0.0,0,0,0.0,0.0
>,>>,Ham,Yes,1,2,0.0,0.0,0,0,0.0,0.0
>,>>,Ham,Yes,1,2,0.0,0.0,0,0,0.0,0.0
or,nor,Ham,Yes,2,3,0.0,0.0,1,1,0.0,0.0
a,another,Ham,Yes,1,7,0.0,0.0,1,3,0.0,0.0
legal,forensic,Ham,Yes,5,8,0.2,0.0,2,2,0.2,0.0
seems,looks,Ham,Yes,5,5,0.0,0.0,1,1,0.0,0.0
--,;,Ham,Yes,2,1,0.0,0.0,0,0,0.0,0.0
from,with,Ham,Yes,4,4,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
>,>>,Ham,Yes,1,2,0.0,0.0,0,0,0.0,0.0
fixed,ï¬xed,Ham,Yes,5,5,0.1,0.0,1,1,0.2,0.0
factors,facteurs,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
selected,withheld,Ham,Yes,8,8,0.0,0.0,3,2,0.0,0.0
ages,centuries,Ham,Yes,4,9,0.0,0.0,1,2,0.0,0.0
have,'re,Ham,Yes,4,3,0.0,0.0,1,1,0.0,0.0
generates,engenders,Ham,Yes,9,9,0.0,0.0,3,3,0.0,0.0
mailing,shipping,Ham,Yes,7,8,0.0,0.0,2,2,0.0,0.0
04,0.04,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
4,3,Ham,Yes,1,1,0.0,0.0,1,1,0.0,0.0
solid,sturdy,Ham,Yes,5,6,0.0,0.0,2,2,0.1,0.0
at,in,Ham,Yes,2,2,0.0,0.0,1,1,0.0,0.0
to,from,Ham,Yes,2,4,0.0,0.0,1,1,0.0,0.0
are,exist,Ham,Yes,3,5,0.0,0.0,1,2,0.0,0.0
subscribed,concurred,Ham,Yes,10,9,0.0,0.0,2,2,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
with,among,Ham,Yes,4,5,0.0,0.0,1,1,0.0,0.0
visit,tour,Ham,Yes,5,4,0.0,0.0,2,1,0.0,0.0
page,homepage,Ham,Yes,4,8,0.0,0.0,1,2,0.0,0.0
e-mail,e-mails,Ham,Yes,6,7,0.0,0.0,1,1,0.0,0.0
to,into,Ham,Yes,2,4,0.0,0.0,1,2,0.0,0.0
We,myself,Ham,Yes,2,6,0.0,0.0,1,2,0.0,0.0
welcome,congratulate,Ham,Yes,7,12,0.8,0.0,2,4,0.9,0.0
385,385.00,Ham,Yes,3,6,0.0,0.0,1,1,0.0,0.0
&,and,Ham,Yes,1,3,0.0,0.0,0,1,0.0,0.0
